Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Season Totals,2014 Totals,62,259.0,226,32.0,60,9,0,5,10,1,29,54,1.86,0.266,0.349,0.372,0.721,84.0,4.0,1.0,1,2,3,2,0.325,100,108,46
Platoon Splits,vs RHB,54,106.0,94,12.0,23,4,0,2,3,1,10,31,3.1,0.245,0.321,0.351,0.672,33.0,3.0,1.0,0,1,1,1,0.339,86,94,17
Platoon Splits,vs LHB,59,153.0,132,20.0,37,5,0,3,7,0,19,23,1.21,0.28,0.368,0.386,0.755,51.0,1.0,0.0,1,1,2,1,0.318,109,117,29
Platoon Splits,vs RHB as RHP,54,106.0,94,12.0,23,4,0,2,3,1,10,31,3.1,0.245,0.321,0.351,0.672,33.0,3.0,1.0,0,1,1,1,0.339,86,98,17
Platoon Splits,vs LHB as RHP,59,153.0,132,20.0,37,5,0,3,7,0,19,23,1.21,0.28,0.368,0.386,0.755,51.0,1.0,0.0,1,1,2,1,0.318,109,113,29
Home or Away,Home,33,132.0,111,15.0,25,4,0,1,5,1,17,32,1.88,0.225,0.328,0.288,0.617,32.0,3.0,1.0,1,2,1,2,0.3,71,83,20
Home or Away,Away,29,127.0,115,17.0,35,5,0,4,5,0,12,22,1.83,0.304,0.37,0.452,0.822,52.0,1.0,0.0,0,0,2,0,0.348,128,130,26
First or Second Half,1st Half,36,152.0,135,22.0,37,4,0,5,7,0,14,35,2.5,0.274,0.342,0.415,0.757,56.0,1.0,1.0,0,2,0,2,0.33,110,114,28
First or Second Half,2nd Half,26,107.0,91,10.0,23,5,0,0,3,1,15,19,1.27,0.253,0.359,0.308,0.666,28.0,3.0,0.0,1,0,3,0,0.319,85,96,18
Months,April/March,11,47.0,41,6.0,10,1,0,2,1,0,5,12,2.4,0.244,0.319,0.415,0.734,17.0,0.0,0.0,0,1,0,1,0.286,103,107,7
Months,May,11,40.0,36,6.0,8,2,0,2,3,0,4,8,2.0,0.222,0.3,0.444,0.744,16.0,1.0,0.0,0,0,0,0,0.231,105,107,4
Months,June,10,49.0,43,10.0,16,1,0,1,2,0,4,10,2.5,0.372,0.429,0.465,0.894,20.0,0.0,1.0,0,1,0,1,0.455,148,158,14
Months,July,9,36.0,33,3.0,6,2,0,0,1,0,3,14,4.67,0.182,0.25,0.242,0.492,8.0,0.0,0.0,0,0,1,0,0.316,37,42,4
Months,August,11,49.0,40,4.0,11,1,0,0,3,0,9,5,0.56,0.275,0.408,0.3,0.708,12.0,2.0,0.0,0,0,2,0,0.314,98,110,10
Months,Sept/Oct,10,38.0,33,3.0,9,2,0,0,0,1,4,5,1.25,0.273,0.351,0.333,0.685,11.0,1.0,0.0,1,0,0,0,0.321,90,102,7
Game Outcome for Pitcher,in Wins,5,24.0,21,4.0,8,0,0,1,0,0,3,3,1.0,0.381,0.458,0.524,0.982,11.0,0.0,0.0,0,0,0,0,0.412,172,252,7
