Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Season Totals,2018 Totals,66,291.0,261,22.0,52,9,0,12,1,1,25,80,3.2,0.199,0.272,0.372,0.644,97.0,4.0,2.0,1,2,2,1,0.234,100,77,31
Platoon Splits,vs RHB,62,144.0,130,11.0,24,5,0,6,0,1,14,47,3.36,0.185,0.264,0.362,0.625,47.0,2.0,0.0,0,0,0,0,0.234,94,73,13
Platoon Splits,vs LHB,63,147.0,131,19.0,28,4,0,6,1,0,11,33,3.0,0.214,0.281,0.382,0.663,50.0,2.0,2.0,1,2,2,1,0.234,106,79,18
Platoon Splits,vs RHB as RHP,62,144.0,130,11.0,24,5,0,6,0,1,14,47,3.36,0.185,0.264,0.362,0.625,47.0,2.0,0.0,0,0,0,0,0.234,94,75,13
Platoon Splits,vs LHB as RHP,63,147.0,131,19.0,28,4,0,6,1,0,11,33,3.0,0.214,0.281,0.382,0.663,50.0,2.0,2.0,1,2,2,1,0.234,106,76,18
Home or Away,Home,38,161.0,149,14.0,27,5,0,7,1,0,10,47,4.7,0.181,0.242,0.356,0.598,53.0,3.0,2.0,0,0,0,1,0.211,85,65,15
Home or Away,Away,28,130.0,112,8.0,25,4,0,5,0,1,15,33,2.2,0.223,0.31,0.393,0.703,44.0,1.0,0.0,1,2,2,0,0.263,120,91,16
First or Second Half,1st Half,39,165.0,148,11.0,29,5,0,6,0,1,14,46,3.29,0.196,0.267,0.351,0.618,52.0,3.0,1.0,0,2,1,0,0.235,93,70,18
First or Second Half,2nd Half,27,126.0,113,11.0,23,4,0,6,1,0,11,34,3.09,0.204,0.28,0.398,0.678,45.0,1.0,1.0,1,0,1,1,0.233,110,85,13
Months,April/March,11,50.0,41,3.0,5,0,0,2,0,1,8,15,1.88,0.122,0.28,0.268,0.548,11.0,0.0,1.0,0,0,0,0,0.125,75,55,3
Months,May,10,40.0,40,2.0,10,2,0,1,0,0,0,13,,0.25,0.25,0.375,0.625,15.0,2.0,0.0,0,0,0,0,0.346,93,70,7
Months,June,11,46.0,42,3.0,9,2,0,1,0,0,4,10,2.5,0.214,0.283,0.333,0.616,14.0,1.0,0.0,0,0,0,0,0.258,94,72,6
Months,July,11,49.0,44,4.0,8,1,0,2,0,0,3,11,3.67,0.182,0.225,0.341,0.565,15.0,0.0,0.0,0,2,1,0,0.182,74,51,5
Months,August,11,53.0,51,6.0,15,3,0,4,0,0,0,15,,0.294,0.308,0.588,0.896,30.0,0.0,1.0,1,0,0,0,0.344,171,138,8
Months,Sept/Oct,12,53.0,43,4.0,5,1,0,2,1,0,10,16,1.6,0.116,0.283,0.279,0.562,12.0,1.0,0.0,0,0,1,1,0.12,79,59,2
Game Outcome for Pitcher,in Wins,2,14.0,14,0.0,3,1,0,0,0,0,0,4,,0.214,0.214,0.286,0.5,4.0,0.0,0.0,0,0,0,0,0.3,56,81,2
Game Outcome for Pitcher,in Losses,5,21.0,20,5.0,7,0,0,4,0,0,1,4,4.0,0.35,0.381,0.95,1.331,19.0,0.0,0.0,0,0,0,0,0.25,295,159,3
Game Outcome for Pitcher,in No Dec.,29,130.0,114,13.0,21,4,0,8,1,0,13,39,3.0,0.184,0.279,0.43,0.709,49.0,1.0,2.0,1,0,0,1,0.194,118,96,9
Game Outcome for Pitcher,in Saves,30,126.0,113,4.0,21,4,0,0,0,1,11,33,3.0,0.186,0.254,0.221,0.475,25.0,3.0,0.0,0,2,2,0,0.256,53,112,17
Game Outcome for Pitcher,in Sv Situ,34,149.0,134,8.0,29,6,0,2,0,1,13,38,2.92,0.216,0.282,0.306,0.588,41.0,3.0,0.0,0,2,2,0,0.281,86,78,21
Game Outcome for Pitcher,in non-Sv,32,142.0,127,14.0,23,3,0,10,1,0,12,42,3.5,0.181,0.262,0.441,0.703,56.0,1.0,2.0,1,0,0,1,0.173,115,87,10
Pitching Role,as Reliever,66,291.0,261,22.0,52,9,0,12,1,1,25,80,3.2,0.199,0.272,0.372,0.644,97.0,4.0,2.0,1,2,2,1,0.234,100,78,31
