Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Season Totals,2012 Totals,60,236.0,220,19.0,53,12,0,6,6,0,12,57,4.75,0.241,0.278,0.377,0.655,83.0,3.0,0.0,2,2,4,1,0.296,100,80,35
Platoon Splits,vs RHB,55,125.0,118,18.0,22,4,0,5,5,0,5,35,7.0,0.186,0.216,0.348,0.564,41.0,2.0,0.0,0,2,2,1,0.213,70,54,13
Platoon Splits,vs LHB,55,111.0,102,5.0,31,8,0,1,1,0,7,22,3.14,0.304,0.349,0.412,0.76,42.0,1.0,0.0,2,0,2,0,0.38,135,110,22
Platoon Splits,vs RHB as RHP,55,125.0,118,18.0,22,4,0,5,5,0,5,35,7.0,0.186,0.216,0.348,0.564,41.0,2.0,0.0,0,2,2,1,0.213,70,58,13
Platoon Splits,vs LHB as RHP,55,111.0,102,5.0,31,8,0,1,1,0,7,22,3.14,0.304,0.349,0.412,0.76,42.0,1.0,0.0,2,0,2,0,0.38,135,104,22
Home or Away,Home,30,119.0,113,12.0,31,7,0,3,2,0,4,24,6.0,0.274,0.297,0.416,0.713,47.0,3.0,0.0,1,1,3,0,0.322,117,101,21
Home or Away,Away,30,117.0,107,7.0,22,5,0,3,4,0,8,33,4.13,0.206,0.259,0.336,0.595,36.0,0.0,0.0,1,1,1,1,0.264,82,60,14
First or Second Half,1st Half,32,130.0,118,11.0,26,8,0,3,6,0,9,34,3.78,0.22,0.273,0.364,0.638,43.0,1.0,0.0,2,1,4,1,0.281,95,75,15
First or Second Half,2nd Half,28,106.0,102,8.0,27,4,0,3,0,0,3,23,7.67,0.265,0.283,0.392,0.675,40.0,2.0,0.0,0,1,0,0,0.312,106,86,20
Months,April/March,10,38.0,36,1.0,6,2,0,1,1,0,2,8,4.0,0.167,0.211,0.306,0.516,11.0,0.0,0.0,0,0,0,0,0.185,57,44,3
Months,May,9,36.0,33,4.0,7,2,0,1,2,0,3,12,4.0,0.212,0.278,0.364,0.641,12.0,1.0,0.0,0,0,2,0,0.3,97,76,4
Months,June,10,43.0,39,6.0,11,4,0,1,1,0,2,10,5.0,0.282,0.31,0.462,0.771,18.0,0.0,0.0,1,1,2,1,0.345,134,110,6
Months,July,9,33.0,29,2.0,6,1,0,0,2,0,3,8,2.67,0.207,0.281,0.241,0.523,7.0,1.0,0.0,1,0,0,0,0.286,65,46,5
Months,August,12,42.0,39,1.0,8,1,0,1,0,0,2,6,3.0,0.205,0.238,0.308,0.546,12.0,1.0,0.0,0,1,0,0,0.212,67,51,6
Months,Sept/Oct,10,44.0,44,5.0,15,2,0,2,0,0,0,13,,0.341,0.341,0.523,0.864,23.0,0.0,0.0,0,0,0,0,0.448,161,138,11
Game Outcome for Pitcher,in Wins,1,7.0,5,2.0,2,1,0,0,0,0,2,3,1.5,0.4,0.571,0.6,1.171,3.0,0.0,0.0,0,0,2,0,1.0,265,309,1
Game Outcome for Pitcher,in Losses,4,24.0,20,10.0,11,4,0,2,2,0,2,3,1.5,0.55,0.565,1.05,1.615,21.0,0.0,0.0,1,1,2,1,0.563,382,235,5
Game Outcome for Pitcher,in No Dec.,24,82.0,80,5.0,16,4,0,3,0,0,1,22,22.0,0.2,0.207,0.363,0.57,29.0,2.0,0.0,0,1,0,0,0.232,71,58,9
Game Outcome for Pitcher,in Saves,31,123.0,115,2.0,24,3,0,1,4,0,7,29,4.14,0.209,0.254,0.261,0.515,30.0,1.0,0.0,1,0,0,0,0.271,61,143,20
Game Outcome for Pitcher,in Sv Situ,39,164.0,149,17.0,42,8,0,5,5,0,11,35,3.18,0.282,0.327,0.436,0.763,65.0,1.0,0.0,2,2,4,1,0.333,133,137,29
Game Outcome for Pitcher,in non-Sv,21,72.0,71,2.0,11,4,0,1,1,0,1,22,22.0,0.155,0.167,0.254,0.42,18.0,2.0,0.0,0,0,0,0,0.208,27,17,6
Pitching Role,as Reliever,60,236.0,220,19.0,53,12,0,6,6,0,12,57,4.75,0.241,0.278,0.377,0.655,83.0,3.0,0.0,2,2,4,1,0.296,100,87,35
Batting Order Positions,Batting 1st,29,29.0,26,1.0,6,1,0,0,2,0,2,5,2.5,0.231,0.286,0.269,0.555,7.0,0.0,0.0,1,0,0,0,0.286,74,57,5
Batting Order Positions,Batting 2nd,23,23.0,22,5.0,3,0,0,2,2,0,0,8,,0.136,0.13,0.409,0.54,9.0,0.0,0.0,0,1,0,0,0.077,55,45,1
Batting Order Positions,Batting 3rd,18,18.0,17,3.0,5,2,0,1,0,0,1,4,4.0,0.294,0.333,0.588,0.922,10.0,0.0,0.0,0,0,1,0,0.333,176,122,2
Batting Order Positions,Batting 4th,23,23.0,19,5.0,6,3,0,1,0,0,3,4,1.33,0.316,0.391,0.632,1.023,12.0,0.0,0.0,0,1,2,0,0.333,208,149,2
Batting Order Positions,Batting 5th,26,26.0,25,6.0,7,1,0,2,0,0,1,6,6.0,0.28,0.308,0.56,0.868,14.0,0.0,0.0,0,0,1,0,0.294,159,124,4
Batting Order Positions,Batting 6th,27,27.0,26,1.0,6,3,0,0,0,0,1,7,7.0,0.231,0.259,0.346,0.606,9.0,0.0,0.0,0,0,0,1,0.316,85,63,3
Batting Order Positions,Batting 7th,27,27.0,24,0.0,6,0,0,0,1,0,2,7,3.5,0.25,0.308,0.25,0.558,6.0,0.0,0.0,1,0,0,0,0.353,77,62,6
Batting Order Positions,Batting 8th,32,32.0,32,1.0,9,1,0,0,1,0,0,7,,0.281,0.281,0.313,0.594,10.0,0.0,0.0,0,0,0,0,0.36,84,77,8
Batting Order Positions,Batting 9th,31,31.0,29,1.0,5,1,0,0,0,0,2,9,4.5,0.172,0.226,0.207,0.433,6.0,3.0,0.0,0,0,0,0,0.25,36,59,4
