Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Season Totals,2022 Totals,65,260.0,234,25.0,45,6,3,8,10,2,22,85,3.86,0.192,0.265,0.346,0.612,81.0,0.0,2.0,0,2,3,0,0.259,100,73,28
Platoon Splits,vs RHB,62,139.0,126,14.0,22,4,1,3,5,0,10,46,4.6,0.175,0.245,0.294,0.538,37.0,0.0,2.0,0,1,1,0,0.244,77,52,14
Platoon Splits,vs LHB,62,121.0,108,14.0,23,2,2,5,5,2,12,39,3.25,0.213,0.289,0.407,0.697,44.0,0.0,0.0,0,1,2,0,0.277,127,98,14
Platoon Splits,vs RHB as RHP,62,139.0,126,14.0,22,4,1,3,5,0,10,46,4.6,0.175,0.245,0.294,0.538,37.0,0.0,2.0,0,1,1,0,0.244,77,55,14
Platoon Splits,vs LHB as RHP,62,121.0,108,14.0,23,2,2,5,5,2,12,39,3.25,0.213,0.289,0.407,0.697,44.0,0.0,0.0,0,1,2,0,0.277,127,95,14
Home or Away,Home,35,144.0,130,14.0,26,2,2,3,4,2,12,50,4.17,0.2,0.271,0.315,0.586,41.0,0.0,1.0,0,1,1,0,0.295,93,70,19
Home or Away,Away,30,116.0,104,11.0,19,4,1,5,6,0,10,35,3.5,0.183,0.259,0.385,0.643,40.0,0.0,1.0,0,1,2,0,0.215,109,78,9
First or Second Half,1st Half,35,140.0,131,15.0,25,3,1,4,5,1,8,49,6.13,0.191,0.236,0.321,0.556,42.0,0.0,0.0,0,1,1,0,0.266,82,57,17
First or Second Half,2nd Half,30,120.0,103,10.0,20,3,2,4,5,1,14,36,2.57,0.194,0.3,0.379,0.679,39.0,0.0,2.0,0,1,2,0,0.25,123,92,11
Months,April/March,9,32.0,30,3.0,3,0,0,0,0,0,2,12,6.0,0.1,0.156,0.1,0.256,3.0,0.0,0.0,0,0,0,0,0.167,-12,-22,3
Months,May,12,54.0,47,6.0,10,2,1,1,2,1,6,18,3.0,0.213,0.296,0.362,0.658,17.0,0.0,0.0,0,1,1,0,0.31,116,86,6
Months,June,11,43.0,43,5.0,10,1,0,2,2,0,0,17,,0.233,0.233,0.395,0.628,17.0,0.0,0.0,0,0,0,0,0.333,102,71,7
Months,July,7,27.0,24,2.0,5,0,2,1,1,1,3,7,2.33,0.208,0.296,0.5,0.796,12.0,0.0,0.0,0,0,0,0,0.25,156,120,2
Months,August,10,44.0,36,5.0,8,3,0,2,3,0,7,11,1.57,0.222,0.364,0.472,0.836,17.0,0.0,1.0,0,0,1,0,0.261,174,136,3
Months,Sept/Oct,16,60.0,54,4.0,9,0,0,2,2,0,4,20,5.0,0.167,0.233,0.278,0.511,15.0,0.0,1.0,0,1,1,0,0.212,68,46,7
Game Outcome for Pitcher,in Wins,5,23.0,20,2.0,3,0,0,1,0,1,3,8,2.67,0.15,0.261,0.3,0.561,6.0,0.0,0.0,0,0,0,0,0.182,85,111,2
Game Outcome for Pitcher,in Losses,2,10.0,7,4.0,4,1,0,2,0,0,2,0,0.0,0.571,0.7,1.571,2.271,11.0,0.0,1.0,0,0,0,0,0.4,618,351,1
Game Outcome for Pitcher,in No Dec.,17,73.0,65,10.0,17,2,2,1,5,0,6,16,2.67,0.262,0.315,0.4,0.715,26.0,0.0,0.0,0,2,2,0,0.32,135,107,12
Game Outcome for Pitcher,in Saves,41,154.0,142,9.0,21,3,1,4,5,1,11,61,5.55,0.148,0.214,0.268,0.482,38.0,0.0,1.0,0,0,1,0,0.221,58,131,13
Game Outcome for Pitcher,in Sv Situ,48,191.0,170,20.0,34,4,2,7,9,1,17,64,3.76,0.2,0.278,0.371,0.648,63.0,0.0,2.0,0,2,2,0,0.267,112,97,21
Game Outcome for Pitcher,in non-Sv,17,69.0,64,5.0,11,2,1,1,1,1,5,21,4.2,0.172,0.232,0.281,0.513,18.0,0.0,0.0,0,0,1,0,0.238,69,46,7
Pitching Role,as Reliever,65,260.0,234,25.0,45,6,3,8,10,2,22,85,3.86,0.192,0.265,0.346,0.612,81.0,0.0,2.0,0,2,3,0,0.259,100,76,28
Batting Order Positions,Batting 1st,22,22.0,19,3.0,5,1,1,1,1,0,2,6,3.0,0.263,0.318,0.579,0.897,11.0,0.0,0.0,0,1,0,0,0.308,187,147,2
