Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Season Totals,2011 Totals,78,268.0,243,22.0,49,13,2,2,6,1,16,63,3.94,0.202,0.262,0.296,0.559,72.0,7.0,5.0,1,3,2,4,0.26,100,56,32
Platoon Splits,vs RHB,78,169.0,154,21.0,25,6,1,1,4,1,8,45,5.63,0.162,0.22,0.234,0.454,36.0,5.0,4.0,1,2,1,3,0.218,63,29,17
Platoon Splits,vs LHB,57,99.0,89,13.0,24,7,1,1,2,0,8,18,2.25,0.27,0.333,0.405,0.738,36.0,2.0,1.0,0,1,1,1,0.324,164,103,15
Platoon Splits,vs RHB as RHP,78,169.0,154,21.0,25,6,1,1,4,1,8,45,5.63,0.162,0.22,0.234,0.454,36.0,5.0,4.0,1,2,1,3,0.218,63,32,17
Platoon Splits,vs LHB as RHP,57,99.0,89,13.0,24,7,1,1,2,0,8,18,2.25,0.27,0.333,0.405,0.738,36.0,2.0,1.0,0,1,1,1,0.324,164,99,15
Home or Away,Home,38,132.0,119,13.0,19,6,1,2,3,1,9,29,3.22,0.16,0.227,0.277,0.505,33.0,3.0,2.0,0,2,2,2,0.189,80,43,10
Home or Away,Away,40,136.0,124,9.0,30,7,1,0,3,0,7,34,4.86,0.242,0.296,0.315,0.611,39.0,4.0,3.0,1,1,0,2,0.33,119,68,22
First or Second Half,1st Half,40,148.0,131,12.0,32,10,1,1,1,1,10,35,3.5,0.244,0.313,0.359,0.672,47.0,2.0,4.0,1,2,2,2,0.32,141,90,20
First or Second Half,2nd Half,38,120.0,112,10.0,17,3,1,1,5,0,6,28,4.67,0.152,0.2,0.223,0.423,25.0,5.0,1.0,0,1,0,2,0.191,52,17,12
Months,April/March,11,46.0,40,2.0,8,3,0,0,0,0,5,11,2.2,0.2,0.283,0.275,0.558,11.0,1.0,0.0,0,1,2,1,0.267,101,59,5
Months,May,12,52.0,45,6.0,11,3,1,0,0,1,4,10,2.5,0.244,0.314,0.356,0.669,16.0,0.0,1.0,1,1,0,1,0.306,140,89,7
Months,June,12,37.0,33,4.0,7,2,0,1,1,0,1,11,11.0,0.212,0.297,0.364,0.661,12.0,0.0,3.0,0,0,0,0,0.286,136,87,4
Months,July,14,34.0,33,1.0,9,2,0,0,2,0,0,7,,0.273,0.265,0.333,0.598,11.0,2.0,0.0,0,1,0,0,0.333,114,66,7
Months,August,15,44.0,41,0.0,3,1,0,0,2,0,2,10,5.0,0.073,0.136,0.098,0.234,4.0,2.0,1.0,0,0,0,0,0.097,-15,-34,2
Months,Sept/Oct,14,55.0,51,9.0,11,2,1,1,1,0,4,14,3.5,0.216,0.273,0.353,0.626,18.0,2.0,0.0,0,0,0,2,0.278,124,72,7
Game Outcome for Pitcher,in Wins,5,14.0,13,0.0,1,0,0,0,0,1,1,3,3.0,0.077,0.143,0.077,0.22,1.0,0.0,0.0,0,0,0,0,0.1,-19,-21,1
Game Outcome for Pitcher,in Losses,2,8.0,6,2.0,3,1,0,0,1,0,1,0,0.0,0.5,0.5,0.667,1.167,4.0,0.0,0.0,0,1,0,0,0.429,316,153,2
Game Outcome for Pitcher,in No Dec.,62,211.0,190,18.0,39,12,2,1,4,0,13,48,3.69,0.205,0.271,0.305,0.577,58.0,5.0,5.0,1,2,2,4,0.266,107,63,24
Game Outcome for Pitcher,in Saves,9,35.0,34,2.0,6,0,0,1,1,0,1,12,12.0,0.177,0.2,0.265,0.465,9.0,2.0,0.0,0,0,0,0,0.238,66,106,5
Game Outcome for Pitcher,in Sv Situ,31,103.0,97,8.0,17,2,1,1,3,0,3,29,9.67,0.175,0.223,0.247,0.471,24.0,3.0,3.0,0,0,0,2,0.239,69,42,13
Game Outcome for Pitcher,in non-Sv,47,165.0,146,14.0,32,11,1,1,3,1,13,34,2.62,0.219,0.287,0.329,0.615,48.0,4.0,2.0,1,3,2,2,0.272,121,74,19
Pitching Role,as Reliever,78,268.0,243,22.0,49,13,2,2,6,1,16,63,3.94,0.202,0.262,0.296,0.559,72.0,7.0,5.0,1,3,2,4,0.26,100,61,32
Batting Order Positions,Batting 1st,31,31.0,28,5.0,8,1,1,0,3,0,1,6,6.0,0.286,0.29,0.393,0.683,11.0,0.0,0.0,0,2,0,0,0.333,144,87,6
Batting Order Positions,Batting 2nd,29,29.0,28,4.0,4,0,0,0,0,0,1,4,4.0,0.143,0.172,0.143,0.315,4.0,1.0,0.0,0,0,0,0,0.167,14,-10,4
Batting Order Positions,Batting 3rd,26,25.0,22,1.0,5,1,0,0,1,1,2,6,3.0,0.227,0.32,0.273,0.593,6.0,0.0,1.0,0,0,0,0,0.313,114,51,4
Batting Order Positions,Batting 4th,19,19.0,17,2.0,3,1,0,0,1,0,1,1,1.0,0.177,0.263,0.235,0.499,4.0,1.0,1.0,0,0,0,1,0.188,80,29,2
Batting Order Positions,Batting 5th,25,25.0,21,1.0,2,0,0,0,0,0,3,7,2.33,0.095,0.24,0.095,0.335,2.0,1.0,1.0,0,0,0,0,0.143,24,-5,2
Batting Order Positions,Batting 6th,31,31.0,30,5.0,3,0,0,1,1,0,0,12,,0.1,0.129,0.2,0.329,6.0,1.0,1.0,0,0,0,2,0.118,17,-11,2
Batting Order Positions,Batting 7th,35,35.0,34,4.0,8,5,0,0,0,0,1,11,11.0,0.235,0.257,0.382,0.64,13.0,0.0,0.0,0,0,0,0,0.348,127,82,3
Batting Order Positions,Batting 8th,38,38.0,33,5.0,8,3,1,1,0,0,4,8,2.0,0.242,0.324,0.485,0.809,16.0,2.0,0.0,1,0,2,1,0.292,188,137,3
