Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Season Totals,2016 Totals,62,267.0,229,24.0,53,11,0,6,7,0,32,75,2.34,0.231,0.326,0.358,0.684,82.0,3.0,1.0,3,2,4,0,0.313,100,87,36
Platoon Splits,vs RHB,59,136.0,111,14.0,28,8,0,2,2,0,22,34,1.55,0.252,0.378,0.378,0.756,42.0,1.0,1.0,1,1,3,0,0.342,122,109,18
Platoon Splits,vs LHB,58,131.0,118,11.0,25,3,0,4,5,0,10,41,4.1,0.212,0.271,0.339,0.61,40.0,2.0,0.0,2,1,1,0,0.284,78,65,18
Platoon Splits,vs RHB as RHP,59,136.0,111,14.0,28,8,0,2,2,0,22,34,1.55,0.252,0.378,0.378,0.756,42.0,1.0,1.0,1,1,3,0,0.342,122,112,18
Platoon Splits,vs LHB as RHP,58,131.0,118,11.0,25,3,0,4,5,0,10,41,4.1,0.212,0.271,0.339,0.61,40.0,2.0,0.0,2,1,1,0,0.284,78,62,18
Home or Away,Home,30,124.0,111,7.0,25,1,0,4,6,0,12,38,3.17,0.225,0.298,0.342,0.641,38.0,2.0,0.0,0,1,0,0,0.3,87,78,20
Home or Away,Away,32,143.0,118,17.0,28,10,0,2,1,0,20,37,1.85,0.237,0.35,0.373,0.723,44.0,1.0,1.0,3,1,4,0,0.325,112,95,16
First or Second Half,1st Half,35,158.0,135,13.0,31,6,0,2,3,0,20,43,2.15,0.23,0.327,0.319,0.645,43.0,0.0,0.0,2,1,2,0,0.319,89,77,23
First or Second Half,2nd Half,27,109.0,94,11.0,22,5,0,4,4,0,12,32,2.67,0.234,0.324,0.415,0.739,39.0,3.0,1.0,1,1,2,0,0.305,115,101,13
Months,April/March,10,37.0,33,1.0,5,1,0,0,2,0,3,13,4.33,0.152,0.216,0.182,0.398,6.0,0.0,0.0,0,1,0,0,0.238,17,13,4
Months,May,9,43.0,36,7.0,7,3,0,0,1,0,6,12,2.0,0.194,0.31,0.278,0.587,10.0,0.0,0.0,1,0,0,0,0.292,73,64,4
Months,June,13,66.0,55,4.0,16,2,0,1,0,0,10,14,1.4,0.291,0.4,0.382,0.782,21.0,0.0,0.0,1,0,2,0,0.375,129,110,13
Months,July,10,42.0,39,8.0,10,1,0,5,0,0,3,12,4.0,0.256,0.31,0.667,0.976,26.0,0.0,0.0,0,0,0,0,0.227,181,159,4
Months,August,12,46.0,39,3.0,10,2,0,0,2,0,5,10,2.0,0.256,0.333,0.308,0.641,12.0,2.0,0.0,1,1,1,0,0.333,88,75,8
Months,Sept/Oct,8,33.0,27,1.0,5,2,0,0,2,0,5,14,2.8,0.185,0.333,0.259,0.593,7.0,1.0,1.0,0,0,1,0,0.385,75,66,3
Game Outcome for Pitcher,in Wins,5,25.0,23,4.0,7,1,0,3,4,0,2,8,4.0,0.304,0.36,0.739,1.099,17.0,0.0,0.0,0,0,0,0,0.333,217,273,3
Game Outcome for Pitcher,in Losses,3,15.0,10,6.0,6,2,0,1,0,0,3,1,0.33,0.6,0.643,1.1,1.743,11.0,0.0,0.0,1,1,2,0,0.556,405,253,3
Game Outcome for Pitcher,in No Dec.,17,89.0,69,13.0,18,7,0,1,2,0,16,21,1.31,0.261,0.402,0.406,0.808,28.0,0.0,1.0,2,1,2,0,0.354,137,126,10
Game Outcome for Pitcher,in Saves,37,138.0,127,1.0,22,1,0,1,1,0,11,45,4.09,0.173,0.239,0.205,0.444,26.0,3.0,0.0,0,0,0,0,0.259,31,92,20
Game Outcome for Pitcher,in Sv Situ,44,179.0,158,13.0,35,4,0,5,4,0,18,52,2.89,0.222,0.299,0.342,0.641,54.0,3.0,0.0,2,1,2,0,0.294,87,93,26
Game Outcome for Pitcher,in non-Sv,18,88.0,71,11.0,18,7,0,1,3,0,14,23,1.64,0.254,0.379,0.394,0.774,28.0,0.0,1.0,1,1,2,0,0.354,126,114,10
Pitching Role,as Reliever,62,267.0,229,24.0,53,11,0,6,7,0,32,75,2.34,0.231,0.326,0.358,0.684,82.0,3.0,1.0,3,2,4,0,0.313,100,92,36
Batting Order Positions,Batting 1st,26,26.0,24,1.0,4,2,0,0,2,0,2,5,2.5,0.167,0.231,0.25,0.481,6.0,1.0,0.0,0,0,1,0,0.211,41,27,2
Batting Order Positions,Batting 2nd,23,23.0,22,5.0,6,0,0,1,0,0,0,5,,0.273,0.273,0.409,0.682,9.0,1.0,0.0,1,0,0,0,0.313,98,79,5
Batting Order Positions,Batting 3rd,21,21.0,20,1.0,7,1,0,0,0,0,1,7,7.0,0.35,0.381,0.4,0.781,8.0,0.0,0.0,0,0,1,0,0.539,129,93,6
Batting Order Positions,Batting 4th,22,22.0,17,1.0,3,2,0,0,0,0,5,4,0.8,0.177,0.364,0.294,0.658,5.0,0.0,0.0,0,0,1,0,0.231,94,72,1
Batting Order Positions,Batting 5th,26,26.0,19,2.0,6,1,0,1,0,0,6,6,1.0,0.316,0.48,0.526,1.006,10.0,0.0,0.0,1,0,0,0,0.417,194,166,4
Batting Order Positions,Batting 6th,36,36.0,33,3.0,10,1,0,0,1,0,3,13,4.33,0.303,0.361,0.333,0.694,11.0,0.0,0.0,0,0,0,0,0.5,104,93,9
Batting Order Positions,Batting 7th,38,38.0,33,4.0,4,1,0,1,1,0,3,12,4.0,0.121,0.211,0.242,0.453,8.0,1.0,1.0,0,1,0,0,0.143,32,31,2
Batting Order Positions,Batting 8th,39,39.0,33,4.0,9,3,0,2,2,0,5,11,2.2,0.273,0.368,0.546,0.914,18.0,0.0,0.0,1,0,1,0,0.35,165,161,4
Batting Order Positions,Batting 9th,36,36.0,28,4.0,4,0,0,1,1,0,7,12,1.71,0.143,0.306,0.25,0.556,7.0,0.0,0.0,0,1,0,0,0.188,64,97,3
Batting Order Positions,"Bat1-2,non-P",33,49.0,46,6.0,10,2,0,1,2,0,2,10,5.0,0.217,0.25,0.326,0.576,15.0,2.0,0.0,1,0,1,0,0.257,68,51,7
Batting Order Positions,"Bat3-6,non-P",49,105.0,89,7.0,26,5,0,1,1,0,15,30,2.0,0.292,0.394,0.382,0.776,34.0,0.0,0.0,1,0,2,0,0.431,128,103,20
Batting Order Positions,"Bat7-9,non-P",49,113.0,94,12.0,17,4,0,4,4,0,15,35,2.33,0.181,0.295,0.351,0.646,33.0,1.0,1.0,1,2,1,0,0.228,89,89,9
Swung or Took First Pitch of PA,Swung at 1st Pitch,44,76.0,68,7.0,23,5,0,1,,,6,14,2.33,0.338,0.387,0.456,0.843,31.0,3.0,0.0,1,1,0,0,0.407,146,136,17
Swung or Took First Pitch of PA,Took 1st Pitch,60,191.0,161,18.0,30,6,0,5,,,26,61,2.35,0.186,0.302,0.317,0.618,51.0,0.0,1.0,2,1,4,0,0.26,81,68,19
Count/Balls-Strikes,First Pitch,21,29.0,26,3.0,10,2,0,0,,,0,0,,0.385,0.393,0.462,0.854,12.0,1.0,1.0,1,1,0,0,0.37,150,91,8
Count/Balls-Strikes,1-0 Count,14,15.0,14,3.0,7,2,0,1,,,0,0,,0.5,0.5,0.857,1.357,12.0,0.0,0.0,1,0,0,0,0.462,293,179,4
Count/Balls-Strikes,2-0 Count,4,4.0,4,0.0,1,1,0,0,,,0,0,,0.25,0.25,0.5,0.75,2.0,0.0,0.0,0,0,0,0,0.25,116,50,0
Count/Balls-Strikes,3-0 Count,7,8.0,0,0.0,0,0,0,0,,,8,0,0.0,,1.0,,,0.0,0.0,0.0,0,0,4,0,,,,0
Count/Balls-Strikes,0-1 Count,19,21.0,21,5.0,8,2,0,1,,,0,0,,0.381,0.381,0.619,1.0,13.0,0.0,0.0,0,0,0,0,0.35,190,138,5
Count/Balls-Strikes,1-1 Count,18,22.0,21,1.0,10,3,0,1,,,0,0,,0.476,0.476,0.762,1.238,16.0,0.0,0.0,1,0,0,0,0.45,259,183,6
