Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Season Totals,2019 Totals,62,249.0,220,28.0,42,10,2,7,0,0,23,55,2.39,0.191,0.267,0.35,0.617,77.0,5.0,1.0,2,3,2,4,0.217,100,63,23
Platoon Splits,vs RHB,58,139.0,120,19.0,23,4,2,4,0,0,15,25,1.67,0.192,0.283,0.358,0.641,43.0,3.0,1.0,1,2,0,4,0.204,108,71,13
Platoon Splits,vs LHB,59,110.0,100,15.0,19,6,0,3,0,0,8,30,3.75,0.19,0.248,0.34,0.588,34.0,2.0,0.0,1,1,2,0,0.235,90,54,10
Platoon Splits,vs RHB as RHP,58,139.0,120,19.0,23,4,2,4,0,0,15,25,1.67,0.192,0.283,0.358,0.641,43.0,3.0,1.0,1,2,0,4,0.204,108,75,13
Platoon Splits,vs LHB as RHP,59,110.0,100,15.0,19,6,0,3,0,0,8,30,3.75,0.19,0.248,0.34,0.588,34.0,2.0,0.0,1,1,2,0,0.235,90,52,10
Home or Away,Home,34,137.0,120,13.0,18,5,0,4,0,0,14,35,2.5,0.15,0.244,0.292,0.536,35.0,2.0,1.0,2,0,2,4,0.173,75,45,9
Home or Away,Away,28,112.0,100,15.0,24,5,2,3,0,0,9,20,2.22,0.24,0.295,0.42,0.715,42.0,3.0,0.0,0,3,0,0,0.263,131,86,14
First or Second Half,1st Half,36,130.0,118,8.0,15,5,1,4,0,0,10,27,2.7,0.127,0.194,0.288,0.482,34.0,3.0,0.0,1,1,0,1,0.125,55,27,5
First or Second Half,2nd Half,26,119.0,102,20.0,27,5,1,3,0,0,13,28,2.15,0.265,0.348,0.422,0.769,43.0,2.0,1.0,1,2,2,3,0.329,151,104,18
Months,April/March,13,46.0,42,3.0,6,3,0,2,0,0,4,12,3.0,0.143,0.217,0.357,0.575,15.0,1.0,0.0,0,0,0,0,0.143,83,52,1
