Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Season Totals,2021 Totals,71,306.0,274,20.0,61,17,0,4,4,0,28,91,3.25,0.223,0.297,0.329,0.626,90.0,4.0,2.0,0,2,2,2,0.315,100,74,40
Platoon Splits,vs RHB,70,172.0,159,20.0,34,14,0,1,1,0,12,53,4.42,0.214,0.267,0.321,0.588,51.0,2.0,0.0,0,1,0,2,0.311,88,62,19
Platoon Splits,vs LHB,66,134.0,115,12.0,27,3,0,3,3,0,16,38,2.38,0.235,0.336,0.339,0.675,39.0,2.0,2.0,0,1,2,0,0.32,117,89,21
Platoon Splits,vs RHB as RHP,70,172.0,159,20.0,34,14,0,1,1,0,12,53,4.42,0.214,0.267,0.321,0.588,51.0,2.0,0.0,0,1,0,2,0.311,88,66,19
Platoon Splits,vs LHB as RHP,66,134.0,115,12.0,27,3,0,3,3,0,16,38,2.38,0.235,0.336,0.339,0.675,39.0,2.0,2.0,0,1,2,0,0.32,117,85,21
Home or Away,Home,35,153.0,142,9.0,34,8,0,2,2,0,11,38,3.45,0.239,0.294,0.338,0.632,48.0,2.0,0.0,0,0,0,2,0.314,102,79,24
Home or Away,Away,36,153.0,132,11.0,27,9,0,2,2,0,17,53,3.12,0.205,0.301,0.318,0.619,42.0,2.0,2.0,0,2,2,0,0.317,98,69,16
First or Second Half,1st Half,41,184.0,162,14.0,36,11,0,2,4,0,19,60,3.16,0.222,0.31,0.327,0.637,53.0,3.0,2.0,0,1,1,2,0.337,104,79,23
First or Second Half,2nd Half,30,122.0,112,6.0,25,6,0,2,0,0,9,31,3.44,0.223,0.279,0.33,0.609,37.0,1.0,0.0,0,1,1,0,0.288,95,66,17
Months,April/March,12,63.0,57,4.0,13,4,0,0,2,0,6,18,3.0,0.228,0.302,0.298,0.6,17.0,1.0,0.0,0,0,0,0,0.333,93,74,9
Months,May,13,52.0,44,2.0,7,4,0,0,2,0,6,23,3.83,0.159,0.289,0.25,0.539,11.0,0.0,2.0,0,0,0,1,0.333,73,54,3
Months,June,11,44.0,39,2.0,9,2,0,1,0,0,5,14,2.8,0.231,0.318,0.359,0.677,14.0,2.0,0.0,0,0,1,0,0.333,117,86,6
Months,July,11,51.0,46,7.0,11,2,0,1,0,0,4,10,2.5,0.239,0.294,0.348,0.642,16.0,0.0,0.0,0,1,0,1,0.278,105,74,8
Months,August,13,53.0,50,3.0,14,3,0,1,0,0,2,12,6.0,0.28,0.302,0.4,0.702,20.0,0.0,0.0,0,1,0,0,0.342,124,92,10
Months,Sept/Oct,11,43.0,38,2.0,7,2,0,1,0,0,5,14,2.8,0.184,0.279,0.316,0.595,12.0,1.0,0.0,0,0,1,0,0.261,90,62,4
Game Outcome for Pitcher,in Wins,5,25.0,22,2.0,7,2,0,1,2,0,2,6,3.0,0.318,0.36,0.546,0.906,12.0,0.0,0.0,0,1,0,0,0.375,187,237,4
Game Outcome for Pitcher,in Losses,3,18.0,15,4.0,7,2,0,0,1,0,2,3,1.5,0.467,0.556,0.6,1.156,9.0,1.0,1.0,0,0,1,0,0.583,270,140,5
Game Outcome for Pitcher,in No Dec.,47,189.0,168,10.0,32,9,0,2,1,0,19,67,3.53,0.191,0.275,0.28,0.555,47.0,1.0,1.0,0,1,0,1,0.3,78,57,21
Game Outcome for Pitcher,in Saves,16,74.0,69,4.0,15,4,0,1,0,0,5,15,3.0,0.217,0.27,0.319,0.589,22.0,2.0,0.0,0,0,1,1,0.264,88,167,10
Game Outcome for Pitcher,in Sv Situ,36,177.0,159,13.0,36,10,0,4,2,0,16,44,2.75,0.226,0.299,0.365,0.664,58.0,2.0,1.0,0,1,1,1,0.286,112,94,22
Game Outcome for Pitcher,in non-Sv,35,129.0,115,7.0,25,7,0,0,2,0,12,47,3.92,0.217,0.295,0.278,0.573,32.0,2.0,1.0,0,1,1,1,0.362,84,60,18
Pitching Role,as Reliever,71,306.0,274,20.0,61,17,0,4,4,0,28,91,3.25,0.223,0.297,0.329,0.626,90.0,4.0,2.0,0,2,2,2,0.315,100,76,40
Batting Order Positions,Batting 1st,31,31.0,27,5.0,9,2,0,0,0,0,2,3,1.5,0.333,0.355,0.407,0.762,11.0,1.0,0.0,0,2,0,0,0.346,144,101,7
Batting Order Positions,Batting 2nd,34,34.0,30,4.0,8,4,0,0,1,0,4,10,2.5,0.267,0.353,0.4,0.753,12.0,1.0,0.0,0,0,0,1,0.4,141,96,4
