Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Season Totals,2016 Totals,67,278,233,21.0,52,8,0,1,4,1,35,73,2.09,0.223,0.33,0.27,0.6,63.0,5.0,4.0,2,4,3,1,0.313,100,67,43
Platoon Splits,vs RHB,58,125,106,7.0,25,2,0,1,2,0,16,37,2.31,0.236,0.344,0.283,0.627,30.0,1.0,2.0,0,1,1,1,0.348,109,76,22
Platoon Splits,vs LHB,65,153,127,13.0,27,6,0,0,2,1,19,36,1.89,0.213,0.318,0.26,0.578,33.0,4.0,2.0,2,3,2,0,0.287,93,60,21
Platoon Splits,vs RHB as RHP,58,125,106,7.0,25,2,0,1,2,0,16,37,2.31,0.236,0.344,0.283,0.627,30.0,1.0,2.0,0,1,1,1,0.348,109,78,22
Platoon Splits,vs LHB as RHP,65,153,127,13.0,27,6,0,0,2,1,19,36,1.89,0.213,0.318,0.26,0.578,33.0,4.0,2.0,2,3,2,0,0.287,93,57,21
Home or Away,Home,34,132,111,7.0,19,1,0,0,4,1,17,34,2.0,0.171,0.29,0.18,0.47,20.0,3.0,2.0,1,1,1,1,0.244,55,36,18
Home or Away,Away,33,146,122,14.0,33,7,0,1,0,0,18,39,2.17,0.271,0.366,0.353,0.718,43.0,2.0,2.0,1,3,2,0,0.377,141,95,25
First or Second Half,1st Half,38,151,123,9.0,22,2,0,1,0,0,21,45,2.14,0.179,0.307,0.22,0.526,27.0,2.0,3.0,1,3,0,0,0.263,75,48,19
First or Second Half,2nd Half,29,127,110,12.0,30,6,0,0,4,1,14,28,2.0,0.273,0.357,0.327,0.684,36.0,3.0,1.0,1,1,3,1,0.361,129,90,24
Months,April/March,10,40,32,1.0,5,1,0,0,0,0,8,13,1.63,0.156,0.325,0.188,0.513,6.0,0.0,0.0,0,0,0,0,0.263,68,48,4
