Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Season Totals,2019 Totals,57,266.0,226,33.0,58,9,0,9,7,2,37,59,1.59,0.257,0.362,0.416,0.778,94.0,6.0,1.0,1,1,1,3,0.308,100,108,40
Platoon Splits,vs RHB,57,134.0,112,19.0,29,3,0,4,3,2,21,32,1.52,0.259,0.373,0.393,0.766,44.0,4.0,0.0,0,1,0,2,0.325,98,108,22
Platoon Splits,vs LHB,53,132.0,114,16.0,29,6,0,5,4,0,16,27,1.69,0.254,0.351,0.439,0.79,50.0,2.0,1.0,1,0,1,1,0.293,103,108,18
Platoon Splits,vs RHB as RHP,57,134.0,112,19.0,29,3,0,4,3,2,21,32,1.52,0.259,0.373,0.393,0.766,44.0,4.0,0.0,0,1,0,2,0.325,98,113,22
Platoon Splits,vs LHB as RHP,53,132.0,114,16.0,29,6,0,5,4,0,16,27,1.69,0.254,0.351,0.439,0.79,50.0,2.0,1.0,1,0,1,1,0.293,103,105,18
Home or Away,Home,34,157.0,135,15.0,31,5,0,4,7,1,20,35,1.75,0.23,0.333,0.356,0.689,48.0,3.0,1.0,1,0,0,2,0.281,78,88,22
Home or Away,Away,23,109.0,91,18.0,27,4,0,5,0,1,17,24,1.41,0.297,0.404,0.506,0.909,46.0,3.0,0.0,0,1,1,1,0.349,133,139,18
First or Second Half,1st Half,32,163.0,137,18.0,34,6,0,3,7,0,23,37,1.61,0.248,0.358,0.358,0.716,49.0,5.0,1.0,1,1,1,1,0.316,85,94,25
First or Second Half,2nd Half,25,103.0,89,15.0,24,3,0,6,0,2,14,22,1.57,0.27,0.369,0.506,0.875,45.0,1.0,0.0,0,0,0,2,0.295,124,130,15
Months,April/March,12,66.0,54,5.0,12,3,0,1,2,0,11,18,1.64,0.222,0.349,0.333,0.682,18.0,2.0,0.0,0,1,1,1,0.306,76,88,8
Months,May,10,51.0,48,6.0,13,3,0,2,1,0,1,11,11.0,0.271,0.3,0.458,0.758,22.0,1.0,1.0,1,0,0,0,0.314,93,99,8
Months,June,8,39.0,30,6.0,8,0,0,0,4,0,9,7,0.78,0.267,0.436,0.267,0.703,8.0,2.0,0.0,0,0,0,0,0.348,85,96,8
