Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Season Totals,2016 Totals,62,258,232,21.0,44,9,0,8,4,2,21,76,3.62,0.19,0.269,0.332,0.6,77.0,2.0,4.0,1,0,2,1,0.243,100,63,27
Platoon Splits,vs RHB,60,141,130,19.0,22,4,0,3,1,1,9,41,4.56,0.169,0.229,0.269,0.498,35.0,0.0,1.0,1,0,0,1,0.221,67,36,15
Platoon Splits,vs LHB,54,117,102,5.0,22,5,0,5,3,1,12,35,2.92,0.216,0.316,0.412,0.728,42.0,2.0,3.0,0,0,2,0,0.274,142,96,12
Platoon Splits,vs RHB as RHP,60,141,130,19.0,22,4,0,3,1,1,9,41,4.56,0.169,0.229,0.269,0.498,35.0,0.0,1.0,1,0,0,1,0.221,67,38,15
Platoon Splits,vs LHB as RHP,54,117,102,5.0,22,5,0,5,3,1,12,35,2.92,0.216,0.316,0.412,0.728,42.0,2.0,3.0,0,0,2,0,0.274,142,92,12
Home or Away,Home,31,129,118,10.0,25,5,0,5,2,2,9,32,3.56,0.212,0.279,0.381,0.661,45.0,1.0,2.0,0,0,1,1,0.247,119,81,15
Home or Away,Away,31,129,114,11.0,19,4,0,3,2,0,12,44,3.67,0.167,0.258,0.281,0.539,32.0,1.0,2.0,1,0,1,0,0.239,81,45,12
First or Second Half,1st Half,37,164,148,14.0,28,5,0,7,3,1,14,51,3.64,0.189,0.268,0.365,0.633,54.0,0.0,2.0,0,0,1,1,0.233,110,70,16
First or Second Half,2nd Half,25,94,84,7.0,16,4,0,1,1,1,7,25,3.57,0.191,0.269,0.274,0.543,23.0,2.0,2.0,1,0,1,0,0.259,83,50,11
Months,April/March,10,41,39,1.0,7,1,0,1,2,1,2,11,5.5,0.18,0.22,0.282,0.502,11.0,0.0,0.0,0,0,0,0,0.222,67,39,5
Months,May,11,52,46,6.0,8,1,0,2,1,0,5,16,3.2,0.174,0.269,0.326,0.595,15.0,0.0,1.0,0,0,0,0,0.214,99,63,5
Months,June,12,55,49,3.0,9,1,0,2,0,0,6,17,2.83,0.184,0.273,0.327,0.599,16.0,0.0,0.0,0,0,1,1,0.233,100,59,6
Months,July,10,47,41,7.0,10,4,0,2,1,0,3,18,6.0,0.244,0.34,0.488,0.828,20.0,0.0,3.0,0,0,0,0,0.381,174,125,4
